article_id,article_title,article_date,sentence,category,voice,annotator
1487,"Hamas-run health ministry says Gaza deaths pass 10,000",2023-11-06," The  statement  added  that  88  people  working  for  UNRWA,  the  agency  focused  on  Palestinian  refugees,  had  been  killed  since  7  October  -  representing  the  highest  number  of  UN  fatalities  ever  recorded  in  a  single  conflict. ",palestine,PASSIVE,jan
184,Children among 17 Britons dead or missing in Israel,2023-10-11, Children  among  17  Britons  dead  or  missing  in  Israel  T-I-T-L-E-E-N-D.  ,israel,,jan
184,Children among 17 Britons dead or missing in Israel,2023-10-11," Seventeen  British  nationals,  including  children,  are  dead  or  missing  after  the  Hamas  attack  on  Israel,  an  official  UK  source  has  told  the  BBC. ",israel,ACTIVE,jan
184,Children among 17 Britons dead or missing in Israel,2023-10-11,"  The  death  toll  in  Israel  has  reached  1,200,  with  more  than  900  people  killed  by  Israeli  air  strikes  on  Gaza. ",both,ACTIVE,jan
184,Children among 17 Britons dead or missing in Israel,2023-10-11," His  family  said  in  a  statement:  ""We  are  grieving  the  loss  of  our  son  and  brother,  Bernard  Cowan,  who  was  horrifically  murdered  on  Saturday  during  the  surprise  terrorist  attack  on  Israel  by  Hamas.  """,israel,PASSIVE,jan
184,Children among 17 Britons dead or missing in Israel,2023-10-11," ""  Jake  Marlowe  was  working  as  a  security  guard  at  the  Supernova  music  festival,  where  260  people  were  killed  when  it  was  stormed  by  militants. ",israel,PASSIVE,jan
184,Children among 17 Britons dead or missing in Israel,2023-10-11, She  said  he  was  killed  at  the  Nir  Oz  kibbutz  alongside  a  friend. ,israel,PASSIVE,jan
478,Inside Israeli border village where Hamas killed families in their homes,2023-10-11, Inside  Israeli  border  village  where  Hamas  killed  families  in  their  homes  T-I-T-L-E-E-N-D.  ,israel,ACTIVE,jan
478,Inside Israeli border village where Hamas killed families in their homes,2023-10-11, That's  why  only  now  are  they  collecting  the  bodies  of  its  Israeli  residents  who  were  killed  when  Hamas  broke  through  the  border  wire  from  Gaza  early  on  Saturday  morning. ,israel,ACTIVE,jan
478,Inside Israeli border village where Hamas killed families in their homes,2023-10-11, It  seems  likely  that  much  of  the  killing  happened  in  the  first  hours  of  the  assault  on  Saturday. ,israel,,jan
478,Inside Israeli border village where Hamas killed families in their homes,2023-10-11," ""  Mr  Ben  Zion  said  Hamas  gunmen  who  killed  families,  including  babies,  were  ""just  a  jihad  machine  to  kill  everybody,  [people]  without  weapons,  without  nothing,  just  normal  citizens  that  want  to  take  their  breakfast  and  that's  all. ",israel,ACTIVE,jan
478,Inside Israeli border village where Hamas killed families in their homes,2023-10-11,"They  killed  them  and  cut  some  of  their  heads,  it's  a  dreadful  thing  to  see…  and  we  must  remember  who  is  the  enemy,  and  what  our  mission  is,  [for]  justice  where  there  is  a  right  side  and  all  the  world  needs  to  be  behind  us. ",israel,ACTIVE,jan
478,Inside Israeli border village where Hamas killed families in their homes,2023-10-11, He  said  the  woman  underneath  had  been  killed  and  decapitated  in  her  front  garden. ,israel,PASSIVE,jan
478,Inside Israeli border village where Hamas killed families in their homes,2023-10-11," A  few  yards  away  was  the  blackened,  swollen  corpse  of  a  dead  Hamas  gunman. ",palestine,,jan
478,Inside Israeli border village where Hamas killed families in their homes,2023-10-11, They  were  killed  fighting  the  attackers.  ,israel,PASSIVE,jan
478,Inside Israeli border village where Hamas killed families in their homes,2023-10-11,"  Their  bodies  were  removed  this  morning  from  their  positions  in  the  centre  of  the  kibbutz,  and  like  the  other  Israeli  dead,  wrapped  in  black  plastic,  carried  in  stretchers  to  a  parking  area  and  laid  in  a  line  waiting  to  be  recovered.  ",israel,,jan
478,Inside Israeli border village where Hamas killed families in their homes,2023-10-11, But  no-one  -  here  in  Kfar  Aza  or  elsewhere  in  Israel  -  imagined  Hamas  would  be  able  to  breach  Israel's  defences  and  kill  so  many  people. ,israel,ACTIVE,jan
478,Inside Israeli border village where Hamas killed families in their homes,2023-10-11," The  bodies  of  dead  Hamas  gunmen  who  killed  so  many  of  them  have  been  left  rotting  in  the  sun,  lying  uncovered  where  they  were  killed  in  bushes  and  ditches  and  the  broad  lawns  of  the  kibbutz. ",palestine,,jan
478,Inside Israeli border village where Hamas killed families in their homes,2023-10-11,"  But  in  Gaza,  hundreds  of  civilians  are  also  being  killed. ",palestine,PASSIVE,jan
478,Inside Israeli border village where Hamas killed families in their homes,2023-10-11, Israelis  reject  any  comparison  between  the  way  Hamas  kills  civilians  and  the  way  Palestinian  civilians  die  in  their  air  strikes. ,both,ACTIVE,jan
478,Inside Israeli border village where Hamas killed families in their homes,2023-10-11," It  is  certain  though  that  as  more  Palestinian  civilians  die,  Israel  will  face  stronger  and  stronger  criticism. ",palestine,ACTIVE,jan
12,'He's happy to be alive but upset by what he saw',2023-10-09," Elliot  Sorene,  who  lives  in  Mill  Hill,  told  BBC  London  his  son  Ariel  witnessed  people  being  killed  and  kidnapped.  ",israel,PASSIVE,jan
12,'He's happy to be alive but upset by what he saw',2023-10-09, Mr  Sorene  said  Ariel  was  not  physically  injured  but  one  of  his  friends  was  killed  and  two  more  were  hurt. ,israel,PASSIVE,jan
12,'He's happy to be alive but upset by what he saw',2023-10-09," ""He  is  happy  to  be  alive  but  he's  upset  about  what  he  saw  and  feels  for  those  who  have  been  killed,  and  taken  hostage,""  he  said.  ",israel,PASSIVE,jan
12,'He's happy to be alive but upset by what he saw',2023-10-09," He  said  his  son  and  his  friends  ""saw  terrorists  with  automatic  weapons  start  to  kill  all  of  the  security  guards  and  indiscriminately  shoot  at  the  partygoers"". ",israel,ACTIVE,jan
12,'He's happy to be alive but upset by what he saw',2023-10-09, The  country's  armed  forces  are  also  carrying  out  a  large-scale  bombing  campaign  which  has  already  killed  about  500  people.  ,palestine,ACTIVE,jan
1598,Hunt pledges £7m to tackle antisemitism,2023-11-22," Hamas  launched  a  surprise  assault  on  Israel  on  7  October,  killing  about  1,200  people  and  taking  more  than  200  hostages. ",israel,ACTIVE,jan
1598,Hunt pledges £7m to tackle antisemitism,2023-11-22," At  least  13,300  people  have  been  killed  in  Gaza,  according  to  the  Hamas-run  health  ministry. ",palestine,PASSIVE,jan
286,Family tell of desperate journeys to Gaza border,2023-10-24," It  has  now  been  almost  three  weeks  since  Hamas  launched  its  unprecedented  attacks  on  Israel,  killing  1,400  people.  ",israel,ACTIVE,jan
286,Family tell of desperate journeys to Gaza border,2023-10-24,"  Israel  has  retaliated  with  intense  bombing  which  the  Hamas-run  health  ministry  says  has  killed  more  than  5,800  people. ",palestine,ACTIVE,jan
1466,Canadian chooses to stay in Gaza to document war,2023-11-07,"  Some  members  of  their  family  have  also  been  killed,  she  said. ",palestine,PASSIVE,jan
1466,Canadian chooses to stay in Gaza to document war,2023-11-07," The  Hamas-run  health  ministry  in  Gaza  says  more  than  10,300  people  have  been  killed,  including  more  than  4,000  children.  ",palestine,PASSIVE,jan
117,BBC building graffitied during Palestine protest,2023-10-29," Israel  has  expanded  its  strikes,  three  weeks  after  Hamas  launched  a  cross-border  attack  that  killed  1,400  people  and  saw  229  people  kidnapped  as  hostages. ",israel,ACTIVE,jan
117,BBC building graffitied during Palestine protest,2023-10-29," Since  then,  the  Hamas-run  health  ministry  in  Gaza  said  more  than  7,500  Palestinians  have  been  killed  as  Israel  carried  out  retaliatory  strikes. ",palestine,PASSIVE,jan
117,BBC building graffitied during Palestine protest,2023-10-29," He  said  names  were  held  up  of  people  killed  in  Gaza  since  bombing  began  and  chants  that  called  ""for  a  ceasefire,  a  free  Palestine"". ",palestine,,jan
1585,First fuel tanker enters Gaza since start of war,2023-11-15," Israel  launched  a  major  military  campaign  to  destroy  Hamas  -  which  it  classes  as  a  terrorist  group  -  and  began  a  siege  of  Gaza  in  retaliation  for  a  cross-border  attack  by  hundreds  of  gunmen  on  7  October,  in  which  at  least  1,200  people  were  killed  and  about  240  taken  hostage.  ",israel,PASSIVE,jan
1585,First fuel tanker enters Gaza since start of war,2023-11-15,"  Gaza's  Hamas-run  health  ministry  has  said  11,000  people  have  been  killed  in  the  territory  since  then  and  the  UN  has  warned  of  a  ""humanitarian  disaster"". ",palestine,PASSIVE,jan
1331,US rejects calls for Israel-Hamas ceasefire,2023-10-31," Israel  has  been  bombing  Gaza  since  the  7  October  Hamas  attacks  that  killed  1,400  people  in  Israel  and  saw  229  people  taken  hostage  by  Hamas. ",israel,ACTIVE,jan
1331,US rejects calls for Israel-Hamas ceasefire,2023-10-31," More  than  8,300  people  in  Gaza  have  been  killed  since  Israel's  retaliatory  bombing  began,  according  to  the  Hamas-run  health  ministry. ",palestine,PASSIVE,jan
1087,Red Crescent says 15 killed in strike on Gaza ambulance,2023-11-04, Red  Crescent  says  15  killed  in  strike  on  Gaza  ambulance  T-I-T-L-E-E-N-D.  ,palestine,,jan
1087,Red Crescent says 15 killed in strike on Gaza ambulance,2023-11-04, The  Palestinian  Red  Crescent  says  at  least  15  people  have  been  killed  in  an  Israeli  strike  on  an  ambulance  outside  Gaza  City's  biggest  hospital. ,palestine,PASSIVE,jan
1087,Red Crescent says 15 killed in strike on Gaza ambulance,2023-11-04," It  said  a  number  of  Hamas  fighters  had  been  killed  and  accused  Hamas  of  transferring  militants  and  weapons  in  ambulances,  but  has  not  yet  supplied  evidence  of  this.  ",palestine,PASSIVE,jan
1087,Red Crescent says 15 killed in strike on Gaza ambulance,2023-11-04," Earlier,  the  Hamas-run  health  ministry  said  13  people  were  killed  in  a  blast  outside  Al-Shifa. ",palestine,PASSIVE,jan
1087,Red Crescent says 15 killed in strike on Gaza ambulance,2023-11-04," In  a  separate  incident  in  Gaza  City  on  Friday,  Gaza  health  officials  said  several  people  were  killed  and  wounded  in  an  Israeli  strike  on  a  school  where  hundreds  were  taking  shelter. ",palestine,PASSIVE,jan
1087,Red Crescent says 15 killed in strike on Gaza ambulance,2023-11-04," Israel  began  bombing  Gaza  after  Hamas  killed  more  than  1,400  people  in  Israel  and  kidnapped  more  than  240  others. ",israel,ACTIVE,jan
1087,Red Crescent says 15 killed in strike on Gaza ambulance,2023-11-04," Continued  Israeli  air  strikes  in  the  southern  Gaza  Strip,  where  Israel  had  told  Gazans  to  go,  as  well  as  overcrowded  conditions  there  have  prompted  some  Palestinians  to  return  to  their  homes  in  northern  Gaza,  The  Hamas-run  health  ministry  in  Gaza  says  more  than  9,000  people  have  been  killed  in  the  Gaza  Strip  since  7  October. ",palestine,PASSIVE,jan
1449,US says Hamas has command centre under Gaza hospital,2023-11-14," Doctors  inside  say  that  dozens  of  people,  including  at  least  three  premature  babies,  have  died  due  to  a  lack  of  fuel,  medicine  and  power.  ",palestine,ACTIVE,jan
1449,US says Hamas has command centre under Gaza hospital,2023-11-14," Their  statements  follow  pressure  from  French  President  Emmanuel  Macron,  who  implored  Israel  to  stop  killing  babies  and  women  in  a  BBC  interview. ",palestine,,jan
1449,US says Hamas has command centre under Gaza hospital,2023-11-14," The  Hamas-run  health  ministry  in  Gaza  says  that  more  than  11,000  people  have  been  killed  in  Israel's  operations  against  Hamas,  since  the  group  killed  1,200  people  in  Israel  on  7  October  and  took  about  240  people  hostage. ",both,PASSIVE,jan
1526,Police probe poppy seller 'attack' at anti-war demo,2023-11-07," The  retaliatory  strikes  came  after  Hamas  gunmen  killed  more  than  1,400  people  in  Israel  on  7  October. ",israel,ACTIVE,jan
1526,Police probe poppy seller 'attack' at anti-war demo,2023-11-07," Since  then  the  Hamas-run  health  ministry  in  Gaza  says  more  than  10,000  people  have  been  killed  there. ",palestine,PASSIVE,jan
1424,World losing its humanity - UN agency chief,2023-10-19, They  all  have  families  member  who  have  been  killed  on  a  daily  basis. ,palestine,PASSIVE,jan
1529,Pro-Palestinian rally at US consulate in Belfast,2023-11-04, Teddy  bears  were  placed  at  the  consulate's  gate  to  represent  children  who  have  been  killed  in  Gaza. ,palestine,ACTIVE,jan
1529,Pro-Palestinian rally at US consulate in Belfast,2023-11-04," Israel  has  been  bombarding  Gaza  with  prolonged  air  strikes  following  the  7  October  attacks  on  southern  Israel  by  Hamas,  in  which  the  group  killed  1,400  people  and  took  more  than  200  hostage. ",israel,ACTIVE,jan
1529,Pro-Palestinian rally at US consulate in Belfast,2023-11-04," The  Hamas-run  health  ministry  in  Gaza  says  Israeli  air  strikes  have  killed  more  than  9,000  people.  ",palestine,ACTIVE,jan
1456,Brother of Hamas victim fears antisemitism in UK,2023-11-13, The  brother  of  a  British-Israeli  man  murdered  by  Hamas  has  told  the  BBC  he  has  never  been  more  fearful  of  antisemitism  in  the  UK.  ,israel,,jan
1456,Brother of Hamas victim fears antisemitism in UK,2023-11-13,"  Bernard  Cowan,  from  Scotland,  was  killed  by  Hamas  gunmen  in  his  home  on  a  kibbutz  in  Southern  Israel  during  the  7  October  attack.  ",israel,PASSIVE,jan
1456,Brother of Hamas victim fears antisemitism in UK,2023-11-13,"  But  Hamas  gunmen  ended  the  life  he  had  built  when  they  killed  him  on  Kibbutz  Sufa  on  7  October,  along  with  more  than  1,200  other  people. ",israel,ACTIVE,jan
1456,Brother of Hamas victim fears antisemitism in UK,2023-11-13, He  went  out  into  his  kitchen  and  two  terrorists  walked  by  and  saw  him  there  and  shot  him  dead. ,israel,,jan
1456,Brother of Hamas victim fears antisemitism in UK,2023-11-13," ""  Bernard's  wife  had  to  stay  in  the  safe  room  for  many  more  hours  knowing  her  husband  was  lying  dead  just  outside  the  room.  ",israel,,jan
32,'She died holding her babies in her arms',2023-10-30, 'She  died  holding  her  babies  in  her  arms'  T-I-T-L-E-E-N-D.  ,israel,ACTIVE,jan
32,'She died holding her babies in her arms',2023-10-30," The  parents  of  a  British-Israeli  woman  killed  in  her  home  by  Hamas  alongside  her  two  children  say  they  were  found  ""all  cuddled  together"". ",israel,ACTIVE,jan
32,'She died holding her babies in her arms',2023-10-30," Bristol-born  Lianne  Sharabi,  48,  and  her  two  teenage  daughters  were  killed  when  Hamas  stormed  their  home  in  Kibbutz  Be'eri,  Israel,  on  7  October. ",israel,PASSIVE,jan
32,'She died holding her babies in her arms',2023-10-30, Everybody  on  the  street  was  killed  or  badly  injured. ,israel,PASSIVE,jan
37,'They were going tree by tree and shooting' - Israeli partygoer,2023-10-08, I  saw  people  were  dying  all  around. ,israel,ACTIVE,jan
37,'They were going tree by tree and shooting' - Israeli partygoer,2023-10-08," It  took  others  two  or  three  more  hours  to  get  out  [and]  all  the  way  people  were  dying  -  all  the  way  on  the  road,  young  people,  [as]  it's  a  festival  for  young  people.  ",israel,ACTIVE,jan
37,'They were going tree by tree and shooting' - Israeli partygoer,2023-10-08,  Many  many  people  were  dying  on  the  road.  ,israel,ACTIVE,jan
1624,Minister criticises school protests over Gaza,2023-11-17,"  Demonstrations  took  place  in  various  cities,  with  some  signs  reading  ""stop  killing  children"".  ",both,ACTIVE,jan
1624,Minister criticises school protests over Gaza,2023-11-17," Hamas  gunmen  launched  an  unprecedented  assault  on  Israel  from  the  Gaza  Strip  on  7  October,  killing  about  1,200  people  and  taking  more  than  200  hostages. ",israel,ACTIVE,jan
1624,Minister criticises school protests over Gaza,2023-11-17," More  than  12,000  people  have  been  killed,  including  more  than  4,500  children,  according  to  the  Hamas-run  health  ministry. ",palestine,PASSIVE,jan
1532,Row erupts over Braverman’s Gaza rally comments,2023-11-09," There  have  been  regular  protests  in  London  after  Hamas  gunmen  launched  an  unprecedented  assault  on  Israel  from  the  Gaza  Strip  on  7  October,  killing  more  than  1,400  people  and  taking  more  than  200  hostages. ",israel,ACTIVE,jan
1532,Row erupts over Braverman’s Gaza rally comments,2023-11-09," More  than  10,500  people  have  been  killed  in  Gaza,  according  to  the  Hamas-run  health  ministry. ",palestine,PASSIVE,jan
733,Israeli flags 'forcibly' removed from town halls,2023-10-11," The  death  toll  in  Israel  has  reached  1,200  -  while  more  than  900  people  have  been  killed  by  retaliatory  Israeli  air  strikes  on  Gaza. ",both,PASSIVE,jan
1575,Classmates pay tribute to Tanzanian student killed in Israel,2023-11-24, Classmates  pay  tribute  to  Tanzanian  student  killed  in  Israel  T-I-T-L-E-E-N-D.  ,israel,,jan
1575,Classmates pay tribute to Tanzanian student killed in Israel,2023-11-24,  It  remains  unclear  how  he  died  but  the  22-year-old  agriculture  student  was  killed  following  the  7  October  attacks  when  Hamas  gunmen  launched  an  unprecedented  assault  on  Israel  from  the  Gaza  Strip. ,israel,ACTIVE,jan
1575,Classmates pay tribute to Tanzanian student killed in Israel,2023-11-24," ""  It  is  estimated  that  around  1,200  people  were  killed  during  the  Hamas  attack  with  gunmen  taking  about  240  hostages,  among  them  several  people  from  overseas.  ",israel,PASSIVE,jan
1575,Classmates pay tribute to Tanzanian student killed in Israel,2023-11-24," However,  Mr  Mtenga  is  not  one  of  the  two  hostages  whose  bodies  have  been  recovered  from  Gaza,  so  it  remains  unclear  where  and  how  he  died. ",israel,ACTIVE,jan
1575,Classmates pay tribute to Tanzanian student killed in Israel,2023-11-24," At  least  13,300  people  have  been  killed  in  Gaza,  according  to  the  Hamas-run  health  ministry. ",palestine,PASSIVE,jan
1651,Tanzanian hostage taken from Israel confirmed dead,2023-11-17, Tanzanian  hostage  taken  from  Israel  confirmed  dead  T-I-T-L-E-E-N-D.  ,israel,,jan
1651,Tanzanian hostage taken from Israel confirmed dead,2023-11-17, It  is  unclear  how  he  died. ,israel,ACTIVE,jan
1651,Tanzanian hostage taken from Israel confirmed dead,2023-11-17," More  than  230  hostages  were  taken  in  the  assault  by  Hamas,  and  at  least  1,200  people  killed. ",israel,ACTIVE,jan
139,Biden seeks 'vital' war aid for Israel and Ukraine,2023-10-20," ""He's  using  dead  children  in  Israel  to  sell  his  disastrous  Ukraine  policy,""  he  posted  on  X,  formerly  Twitter,  after  the  speech.  ",israel,,jan
1140,Starmer writes to Labour councillors over Gaza stance,2023-10-19,"  In  an  interview  on  LBC  radio  last  week,  Sir  Keir  said  Israel  had  the  ""right  to  defend  herself""  after  Palestinian  militant  group  Hamas  launched  unprecedented  attack  on  7  October  that  killed  1,400  people. ",israel,ACTIVE,jan
795,Jewish parents told to delete social media apps,2023-10-11,  Footage  of  civilians  being  killed  has  been  shared  online.  ,israel,PASSIVE,jan
213,Councillor quits over Keir Starmer's Israel remarks,2023-10-18," Sir  Keir's  interview  took  place  days  after  Palestinian  militant  group  Hamas  launched  a  series  of  attacks  on  Israel  from  Gaza,  killing  hundreds  and  taking  many  people  hostage. ",israel,ACTIVE,jan
213,Councillor quits over Keir Starmer's Israel remarks,2023-10-18," On  Tuesday  evening,  a  huge  blast  hit  the  Al-Ahli  Arab  Hospital  in  Gaza,  killing  500  people. ",palestine,ACTIVE,jan
217,Councillors call on Starmer to resign over Gaza,2023-11-03," Israel  began  its  operation  in  Gaza  after  Hamas  killed  more  than  1,400  people  in  Israel  and  kidnapped  more  than  200  others  on  7  October. ",israel,ACTIVE,jan
217,Councillors call on Starmer to resign over Gaza,2023-11-03,"  The  Hamas-run  health  ministry  in  Gaza  has  said  more  than  9,000  people  have  been  killed  since  7  October. ",palestine,PASSIVE,jan
823,Labour suspends MP after pro-Palestinian rally speech,2023-10-30," Hamas  gunmen  killed  1,400  people  in  an  unprecedented  attack  on  southern  Israel  on  7  October. ",israel,ACTIVE,jan
823,Labour suspends MP after pro-Palestinian rally speech,2023-10-30," Gaza's  Hamas-run  health  ministry  says  more  than  8,000  people  have  been  killed  in  the  territory  since  then,  after  Israel  launched  a  war  intended  to  destroy  Hamas. ",palestine,PASSIVE,jan
458,Hundreds gather for vigil after Hamas attacks,2023-10-11," Militants  entered  communities  near  the  Gaza  Strip  on  Saturday,  killing  hundreds  of  people  at  a  music  festival  and  taking  dozens  of  hostages. ",israel,ACTIVE,jan
458,Hundreds gather for vigil after Hamas attacks,2023-10-11," Seventeen  British  nationals,  including  children,  are  believed  to  be  dead  or  missing  after  the  attacks,  an  official  UK  source  has  told  the  BBC. ",israel,,jan
93,Arab states reject forced displacement from Gaza,2023-10-21," Israel  began  retaliatory  air  strikes  on  Gaza  after  an  attack  by  Hamas's  military  wing  on  Israel  on  7  October  killed  1,400  people,  many  in  their  homes  in  kibbutzes  near  Gaza  and  at  a  music  festival  that  was  happening  nearby. ",israel,ACTIVE,jan
93,Arab states reject forced displacement from Gaza,2023-10-21, Israel  says  more  than  300  soldiers  were  also  killed  in  the  attack  and  Hamas  took  more  than  200  hostages  into  Gaza. ,israel,PASSIVE,jan
93,Arab states reject forced displacement from Gaza,2023-10-21," The  Hamas-run  health  ministry  in  Gaza  says  that  more  than  4,300  people  have  been  killed  in  Israeli  air  strikes,  more  than  half  of  them  women  and  children. ",palestine,PASSIVE,jan
1753,Israel-Gaza: 'I have lost more than 40 relatives',2023-12-01,"  Khitam  Attaallah  Elian,  from  west  London,  was  told  more  than  half  of  her  relatives  had  been  killed  in  the  middle  of  the  night  when  her  sister's  home  was  destroyed. ",palestine,PASSIVE,jan
1592,Hostages' fates haunt Israel as Gaza war intensifies,2023-11-15, Hamas  says  several  dozen  have  already  been  killed  in  Israeli  air  strikes.   ,israel,PASSIVE,jan
1660,US says Israel hostage deal 'closer than ever',2023-11-20," An  estimated  240  people  were  kidnapped  in  the  7  October  Hamas  attacks,  during  which  1,200  Israelis  were  killed. ",israel,PASSIVE,jan
1660,US says Israel hostage deal 'closer than ever',2023-11-20," Since  then,  the  Hamas-run  health  ministry  in  Gaza  has  said  13,000  people  in  Gaza  have  been  killed  in  the  territory  in  Israel's  retaliatory  campaign. ",palestine,PASSIVE,jan
1660,US says Israel hostage deal 'closer than ever',2023-11-20," More  than  13,000  are  thought  to  have  died  so  far,  according  to  Gaza's  Hamas-run  health  ministry. ",palestine,,jan
1660,US says Israel hostage deal 'closer than ever',2023-11-20,"  Gil  Dickmann,  whose  aunt  was  killed  by  Hamas  and  whose  two  cousins  are  among  the  hostages,  was  among  the  relatives  who  took  part  in  the  confrontation.  ",israel,PASSIVE,jan
1039,Pause for thought - Israel’s calculations before going into Gaza,2023-10-18," The  Israeli  Air  Force  and  Navy  have  been  pounding  every  suspected  Hamas  and  Palestinian  Islamic  Jihad  hideout  and  weapons  store  in  Gaza,  killing  and  wounding  large  numbers  of  civilians  in  the  process,  as  well  as  a  small  number  of  Hamas  commanders. ",palestine,ACTIVE,jan
1653,Third of London Labour MPs rebel over Gaza vote,2023-11-16," Over  11,500  people  have  been  killed  in  Gaza  since  Hamas's  7  October  attacks,  the  Hamas-run  health  ministry  says. ",palestine,PASSIVE,jan
1365,We will do everything to protect UK Jews - Sunak,2023-10-16," More  than  1,400  people  were  killed,  with  up  to  199  kidnapped  in  the  unprecedented  incursion. ",israel,PASSIVE,jan
1365,We will do everything to protect UK Jews - Sunak,2023-10-16," Retaliatory  strikes  on  Gaza  have  killed  nearly  2,700  people  and  Israel  is  preparing  to  launch  a  ground  invasion  in  northern  Gaza  intended  to  target  Hamas. ",palestine,ACTIVE,jan
1365,We will do everything to protect UK Jews - Sunak,2023-10-16,"  At  least  17  British  nationals  are  missing  or  confirmed  dead  following  the  attacks,  and  Foreign  Secretary  James  Cleverly  said  on  Sunday  that  as  many  as  10  may  be  being  held  hostage. ",israel,,jan
85,Anti-war protesters disrupt US Senate hearing,2023-10-31," Israel  says  Hamas's  incursion  and  ongoing  rocket  attacks  since  7  October  have  killed  1,400  people. ",israel,ACTIVE,jan
85,Anti-war protesters disrupt US Senate hearing,2023-10-31," The  Hamas-run  health  ministry  in  Gaza  says  more  than  8,500  people  have  been  killed  since  Israel's  bombardment  began. ",palestine,PASSIVE,jan
30,'Our second country is bleeding',2023-10-15," Israel  is  still  reeling  from  last  weekend's  surprise  attack,  which  killed  more  that  1,300. ",israel,ACTIVE,jan
30,'Our second country is bleeding',2023-10-15," The  war  between  Israel  and  Hamas  continues  -  more  than  more  than  2,300  people  have  been  killed  in  Israel's  retaliatory  bombing  campaign  of  the  Gaza  Strip. ",palestine,PASSIVE,jan
755,Israeli prime minister condemns Hamas hostage clip,2023-10-30," Hamas  seized  at  least  230  hostages  in  the  attacks  and  at  least  1,400  Israelis  were  killed.  ",israel,PASSIVE,jan
755,Israeli prime minister condemns Hamas hostage clip,2023-10-30," The  Hamas-run  health  ministry  says  at  least  8,000  Palestinians  have  been  killed. ",palestine,PASSIVE,jan
319,Flights arranged for Britons stranded in Israel,2023-10-12," The  Israeli  government  has  indicated  it  is  preparing  to  launch  a  ground  military  operation  inside  Gaza  in  response  to  Hamas's  deadly  attacks  at  the  weekend  that  have  left  1,300  dead. ",israel,,jan
319,Flights arranged for Britons stranded in Israel,2023-10-12," Authorities  say  more  than  1,300  have  also  been  killed  in  Gaza  since  Israel  launched  retaliatory  air  strikes,  with  338,000  displaced. ",palestine,PASSIVE,jan
1678,'I’m not ready to lose hope': The hostages still in Gaza,2023-12-01," This  number  includes  French-Mexican  Orión  Hernández  Radoux,  the  boyfriend  of  22-year-old  Shani  Louk,  who  was  killed  after  being  kidnapped  from  the  Supernova  musical  festival.  ",israel,PASSIVE,jan
840,M&S pulls Christmas ad post after 'flag' backlash,2023-11-02," More  than  1,400  people  were  killed  in  attacks  by  Hamas  on  Israel  on  7  October,  while  at  least  239  people  were  taken  hostage. ",israel,PASSIVE,jan
840,M&S pulls Christmas ad post after 'flag' backlash,2023-11-02," The  Hamas-run  health  ministry  in  Gaza  says  more  than  9,000  people  have  been  killed  since  Israel  launched  air  strikes  as  part  of  a  military  response  to  the  attacks. ",palestine,PASSIVE,jan
1649,Starmer suffers major rebellion over Gaza vote,2023-11-16," It  supported  Israel's  right  to  self-defence  after  Hamas's  ""horrific  terrorist  attack""  on  7  October,  in  which  1,200  people  were  killed,  and  called  for  the  release  of  more  than  200  people  taken  hostage. ",israel,PASSIVE,jan
1649,Starmer suffers major rebellion over Gaza vote,2023-11-16," The  Hamas-run  health  ministry  says  more  than  11,000  people  have  been  killed  in  Gaza  since  then  -  of  whom  more  than  4,500  were  children. ",palestine,PASSIVE,jan
1580,Emotional scenes as Gaza evacuees arrive in Dublin,2023-11-18," Israel  began  striking  Gaza  after  Hamas's  7  October  attacks,  in  which  1,200  people  were  killed  and  more  than  200  hostages  were  taken. ",israel,PASSIVE,jan
1580,Emotional scenes as Gaza evacuees arrive in Dublin,2023-11-18," What  is  happening  in  Israel  and  Gaza,  and  what  is  Hamas?The  Hamas-run  health  ministry  in  Gaza  says  more  than  12,000  people  have  been  killed  in  the  territory  since  7  October  -  of  whom  more  than  4,500  were  children. ",palestine,PASSIVE,jan
1580,Emotional scenes as Gaza evacuees arrive in Dublin,2023-11-18, Demonstrators  at  the  rally  carried  clothes  lines  with  baby  clothes  on  them  to  represent  children  who  have  been  killed  in  Gaza. ,palestine,ACTIVE,jan
1658,UK doctor relieved to be home after Gaza plight,2023-11-19," It  is  in  retaliation  for  the  7  October  cross-border  attack  by  Hamas  gunmen  which  killed  1,200  people,  and  took  an  estimated  240  people  hostage. ",israel,ACTIVE,jan
1658,UK doctor relieved to be home after Gaza plight,2023-11-19," ""She  died  with  her  husband,  daughters,  her  daughter-in-laws,  and  her  grandchildren.  """,palestine,ACTIVE,jan
1658,UK doctor relieved to be home after Gaza plight,2023-11-19, He  fears  a  public  health  crisis  because  so  many  of  the  dead  are  under  the  rubble. ,palestine,,jan
1064,Pro-Palestinian demo broken up after French ban,2023-10-13, Some  13  French  citizens  have  been  confirmed  dead  in  Hamas'  attack  on  Israel  on  Saturday.  ,israel,,jan
199,Community frozen as Hamas atrocities continue to emerge,2023-10-20," Survivors  say  one  in  four  people  are  dead  or  missing,  including  a  British  man,  Danny  Darlington. ",israel,ACTIVE,jan
199,Community frozen as Hamas atrocities continue to emerge,2023-10-20," A  neighbour  identified  Danny's  body  on  the  morning  after  the  attack,  but  the  family  are  still  waiting  for  official  confirmation  that  he  is  dead. ",israel,ACTIVE,jan
